id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,tags,replies,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,gif_url,gif_thumb,video_url,video_thumb,is_quote_status,quote_id,quote_url,is_reply_to,has_parent_tweet
1074425013049135105,1074425013049135105,1544997859000,2018-12-16,23:04:19,CET,911902755496841216,nopassareu1939,Dani PM- Alde hemendik🏴 BANDERA NEGRA,,"Els GAAR són ETA, i el sabotatge violència. No hem après res de res.  https://twitter.com/JordiSH1961/status/1074344858859552768 …",[],"[{'id': 911902755496841216, 'id_str': '911902755496841216', 'screen_name': 'nopassareu1939'}]",[],['https://twitter.com/JordiSH1961/status/1074344858859552768'],[],0,1,4,,[],https://twitter.com/nopassareu1939/status/1074425013049135105,,,,,,1,1074344858859552768,https://twitter.com/JordiSH1961/status/1074344858859552768,0,0
1074418844230447110,1074418844230447110,1544996388000,2018-12-16,22:39:48,CET,13736722,nisso,Narcís Genís,,No m’ho puc creure! Enviarà els GAAR?  https://twitter.com/quicosalles/status/1074284391009083392 …,[],"[{'id': 13736722, 'id_str': '13736722', 'screen_name': 'Nisso'}]",[],['https://twitter.com/quicosalles/status/1074284391009083392'],[],0,0,0,,[],https://twitter.com/Nisso/status/1074418844230447110,,,,,,1,1074284391009083392,https://twitter.com/QuicoSalles/status/1074284391009083392,0,0
1074404959058313217,1074404959058313217,1544993078000,2018-12-16,21:44:38,CET,884081379893444609,arrier15,Pòker d'Asos,,Ara ja hem descobert quí son els GAAR: Grupos Arrimados que Apoyan la Represión.  https://twitter.com/BeatrizTalegon/status/1074402439057559552 …,[],"[{'id': 884081379893444609, 'id_str': '884081379893444609', 'screen_name': 'arrier15'}]",[],['https://twitter.com/BeatrizTalegon/status/1074402439057559552'],[],0,0,2,,[],https://twitter.com/arrier15/status/1074404959058313217,,,,,,1,1074402439057559552,https://twitter.com/BeatrizTalegon/status/1074402439057559552,0,0
1074404193539162114,1074404193539162114,1544992895000,2018-12-16,21:41:35,CET,4332662775,maxigomecismo,Mario,,Los GAAR serán neutralizados por el GAR.,[],"[{'id': 4332662775, 'id_str': '4332662775', 'screen_name': 'maxigomecismo'}]",[],[],[],0,0,0,,[],https://twitter.com/maxigomecismo/status/1074404193539162114,,,,,,0,0,,0,0
1074399045802704901,1074356448535199744,1544991668000,2018-12-16,21:21:08,CET,313970904,jrcanellas,Jr,,"Este bulo ya esta repe, mejor que se inventen uno nuevo, como los GAAR por ejemplo.  Notícia de 2017:  https://www.google.es/amp/s/www.elconfidencial.com/amp/espana/cataluna/2017-09-09/anarquistas-cumbre-proces-diada-antisistema_1440953/ …",[],"[{'id': 313970904, 'id_str': '313970904', 'screen_name': 'JRCanellas'}, {'id': 2830130933, 'id_str': '2830130933', 'screen_name': 'ErnestoEkaizer'}]",[],['https://www.google.es/amp/s/www.elconfidencial.com/amp/espana/cataluna/2017-09-09/anarquistas-cumbre-proces-diada-antisistema_1440953/'],[],0,0,0,,[],https://twitter.com/JRCanellas/status/1074399045802704901,,,,,,0,0,,1,1
1074391289209196545,1074369102720974848,1544989819000,2018-12-16,20:50:19,CET,810110041743355904,cris33es,Cristina 🏳,,Segurament els GAAR sigui una invenció per infilltrar a persones de falsa bandera q aniran amb cara tapada x fer merder. S'han de detectar i aillar-los.,[],"[{'id': 810110041743355904, 'id_str': '810110041743355904', 'screen_name': 'Cris33es'}, {'id': 221069590, 'id_str': '221069590', 'screen_name': 'albertmartnez'}, {'id': 91560739, 'id_str': '91560739', 'screen_name': 'AlbanoDante76'}]",[],[],[],0,6,5,,[],https://twitter.com/Cris33es/status/1074391289209196545,,,,,,0,0,,1,1
1074382766836465666,1074382766836465666,1544987787000,2018-12-16,20:16:27,CET,910065313143717888,evatabe,Eva,,Que quede claro. Nadie sabe quienes son los GAAR. A lo mejor la prensa del régimen nos puede dar más información.,[],"[{'id': 910065313143717888, 'id_str': '910065313143717888', 'screen_name': 'EVATABE'}]",[],[],[],0,0,0,,[],https://twitter.com/EVATABE/status/1074382766836465666,,,,,,0,0,,0,0
1074380371909861376,1074380371909861376,1544987216000,2018-12-16,20:06:56,CET,58603091,adriwan,Adriwan,,"I ara de cop, surten els GAAR?  https://twitter.com/quicosalles/status/1074224307809804288 …",[],"[{'id': 58603091, 'id_str': '58603091', 'screen_name': 'Adriwan'}]",[],['https://twitter.com/quicosalles/status/1074224307809804288'],[],0,0,1,,[],https://twitter.com/Adriwan/status/1074380371909861376,,,,,,1,1074224307809804288,https://twitter.com/QuicoSalles/status/1074224307809804288,0,0
1074377649370423296,1074377649370423296,1544986567000,2018-12-16,19:56:07,CET,17068654,lcluengo,Luis Casas Luengo,,De los CDR a los GAAR: quién está detrás del nuevo colectivo independentista < pues no lo dice   https://www.infolibre.es/noticias/politica/2018/12/14/los_gaar_nuevo_colectivo_proindependentista_que_prepara_actos_boicot_sabotaje_21d_89898_1012.html?utm_source=twitter.com&utm_medium=smmshare&utm_campaign=noticias&rnot=1027713 … vía @_infoLibre,[],"[{'id': 17068654, 'id_str': '17068654', 'screen_name': 'lcluengo'}, {'id': 603884167, 'id_str': '603884167', 'screen_name': '_infoLibre'}]",['_infolibre'],['https://www.infolibre.es/noticias/politica/2018/12/14/los_gaar_nuevo_colectivo_proindependentista_que_prepara_actos_boicot_sabotaje_21d_89898_1012.html?utm_source=twitter.com&utm_medium=smmshare&utm_campaign=noticias&rnot=1027713'],[],0,0,0,,[],https://twitter.com/lcluengo/status/1074377649370423296,,,,,,0,0,,0,0
1074369015202676736,1074364107783110656,1544984508000,2018-12-16,19:21:48,CET,910431285339967488,jonatrullas,Jona,,Ese documento no es de los gaar.,[],"[{'id': 910431285339967488, 'id_str': '910431285339967488', 'screen_name': 'Jonatrullas'}, {'id': 778474434, 'id_str': '778474434', 'screen_name': 'palomaperez952'}]",[],[],[],0,0,0,,[],https://twitter.com/Jonatrullas/status/1074369015202676736,,,,,,0,0,,1,1
1074366762018369538,1074366762018369538,1544983971000,2018-12-16,19:12:51,CET,313542942,joanacuffi,joanna,,La Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …,[],"[{'id': 313542942, 'id_str': '313542942', 'screen_name': 'joanacuffi'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],0,0,0,,[],https://twitter.com/joanacuffi/status/1074366762018369538,,,,,,0,0,,0,0
1074365545959645184,1074365545959645184,1544983681000,2018-12-16,19:08:01,CET,492040422,enfermeroenfada,enfermero enfadad,,¿Qué son los GAAR y qué preparan en Catalunya para el 21 de diciembre?  https://www.elperiodico.com/es/politica/20181214/gaar-catatalunya-cataluna-que-son-7201800?utm_source=twitter&utm_medium=social …,[],"[{'id': 492040422, 'id_str': '492040422', 'screen_name': 'enfermeroenfada'}]",[],['https://www.elperiodico.com/es/politica/20181214/gaar-catatalunya-cataluna-que-son-7201800?utm_source=twitter&utm_medium=social'],[],0,0,0,,[],https://twitter.com/enfermeroenfada/status/1074365545959645184,,,,,,0,0,,0,0
1074365011206791170,1074365011206791170,1544983554000,2018-12-16,19:05:54,CET,2678938001,sleepers_0,🎗Carl Von Clauswitz🎗,,El Món | La Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR | Política  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …(Compartir desde Armorfly Browser),[],"[{'id': 2678938001, 'id_str': '2678938001', 'screen_name': 'sleepers_0'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],0,0,0,,[],https://twitter.com/sleepers_0/status/1074365011206791170,,,,,,0,0,,0,0
1074360735952707586,1074358135102627840,1544982534000,2018-12-16,18:48:54,CET,313542942,joanacuffi,joanna,,"Fa ara tres mesos que hem llençat aquest projecte, els GAAR, cada un d’aquests grups està format per gent que es coneix, d’una mateixa població, per fer accions i assolir l’aturada del territori.",[],"[{'id': 313542942, 'id_str': '313542942', 'screen_name': 'joanacuffi'}]",[],[],[],0,0,0,,[],https://twitter.com/joanacuffi/status/1074360735952707586,,,,,,0,0,,1,1
1074356335020556288,1074098348217511937,1544981485000,2018-12-16,18:31:25,CET,920023688212287493,annasc40,Anna,,Es pot saber qui són els Gaar? Fan assemblees per decidir les accions com si que fan els Cdr? Com algú amb dos dits de front pot fer cas d'una gent que no saps qui són?,[],"[{'id': 920023688212287493, 'id_str': '920023688212287493', 'screen_name': 'annasc40'}, {'id': 830738172, 'id_str': '830738172', 'screen_name': 'ICatalans'}]",[],[],[],1,0,0,,[],https://twitter.com/annasc40/status/1074356335020556288,,,,,,0,0,,1,1
1074350164297551884,1074078461487128579,1544980014000,2018-12-16,18:06:54,CET,985968379810013184,mariasediciosa,MARIA SEDICIOSA ALIAS SEDI,,q els GAAR no diuen res de terrorisme ni violencia...   Algú ha llegit lo q diuen?,[],"[{'id': 985968379810013184, 'id_str': '985968379810013184', 'screen_name': 'mariasediciosa'}, {'id': 323333823, 'id_str': '323333823', 'screen_name': 'Savallsblog'}, {'id': 856796881, 'id_str': '856796881', 'screen_name': 'elLLOP9'}]",[],[],[],0,0,1,,[],https://twitter.com/mariasediciosa/status/1074350164297551884,,,,,,0,0,,1,1
1074345384108060672,1074345384108060672,1544978874000,2018-12-16,17:47:54,CET,956081635782529026,vinyalell,Vinya,,Els GAAR són Guàrdia civil i policia nacional. Piolins infiltrats entre els manifestants. Els identificarem i aillarem  https://twitter.com/QuicoSalles/status/1074224307809804288 …,[],"[{'id': 956081635782529026, 'id_str': '956081635782529026', 'screen_name': 'Vinyalell'}]",[],['https://twitter.com/QuicoSalles/status/1074224307809804288'],[],0,2,1,,[],https://twitter.com/Vinyalell/status/1074345384108060672,,,,,,1,1074224307809804288,https://twitter.com/QuicoSalles/status/1074224307809804288,0,0
1074331518955331584,1074106728126603265,1544975568000,2018-12-16,16:52:48,CET,956081635782529026,vinyalell,Vinya,,Jo crec que els GAAR són de la  Guàrdia civil,[],"[{'id': 956081635782529026, 'id_str': '956081635782529026', 'screen_name': 'Vinyalell'}, {'id': 198524760, 'id_str': '198524760', 'screen_name': 'MonDiari'}]",[],[],[],0,0,0,,[],https://twitter.com/Vinyalell/status/1074331518955331584,,,,,,0,0,,1,1
1074322591291203584,1074224307809804288,1544973440000,2018-12-16,16:17:20,CET,306174682,enumanus,enumanus,,"Imposible que els GAAR siguin catalans de debò. Som infinitament més inteligents i tenim més bon gust, per a no trobar unes sigles tan «orteres» per a nomenar un grup que defensi la República. Tot el contrari a les clavagueres de l'estat español.",[],"[{'id': 306174682, 'id_str': '306174682', 'screen_name': 'enumanus'}, {'id': 146004695, 'id_str': '146004695', 'screen_name': 'QuicoSalles'}]",[],[],[],0,1,0,,[],https://twitter.com/enumanus/status/1074322591291203584,,,,,,0,0,,1,1
1074320276454850561,1074320276454850561,1544972888000,2018-12-16,16:08:08,CET,899536756936253440,tersenn,Terrs,,¿Qué son los GAAR y qué preparan en Catalunya para el 21-D?  http://va.newsrepublic.net/s/yUmvNUp ,[],"[{'id': 899536756936253440, 'id_str': '899536756936253440', 'screen_name': 'Tersenn'}]",[],['http://va.newsrepublic.net/s/yUmvNUp'],[],0,0,0,,[],https://twitter.com/Tersenn/status/1074320276454850561,,,,,,0,0,,0,0
1074309799557455872,1074309799557455872,1544970390000,2018-12-16,15:26:30,CET,11946772,ramoncotarelo,Ramón Cotarelo,,"No sé que són els GAAR. Potser són independentistes de debó, però el nom sona sospitosament a GAL.",[],"[{'id': 11946772, 'id_str': '11946772', 'screen_name': 'ramoncotarelo'}]",[],[],[],44,320,879,,[],https://twitter.com/ramoncotarelo/status/1074309799557455872,,,,,,0,0,,0,0
1074291327947411457,1074291327947411457,1544965986000,2018-12-16,14:13:06,CET,983005652888014849,mrexplorador,mrexplorador,,La Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …,[],"[{'id': 983005652888014849, 'id_str': '983005652888014849', 'screen_name': 'mrexplorador'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],0,0,0,,[],https://twitter.com/mrexplorador/status/1074291327947411457,,,,,,0,0,,0,0
1074291197072547840,1074291197072547840,1544965955000,2018-12-16,14:12:35,CET,884081379893444609,arrier15,Pòker d'Asos,,Ja s'ha descobert quí són els GAAR:  Grupos Arrimados de Apoyo a la Represión.  https://twitter.com/QuicoSalles/status/1074284391009083392 …,[],"[{'id': 884081379893444609, 'id_str': '884081379893444609', 'screen_name': 'arrier15'}]",[],['https://twitter.com/QuicoSalles/status/1074284391009083392'],[],0,1,2,,[],https://twitter.com/arrier15/status/1074291197072547840,,,,,,1,1074284391009083392,https://twitter.com/QuicoSalles/status/1074284391009083392,0,0
1074275755109085190,1074275755109085190,1544962273000,2018-12-16,13:11:13,CET,132587409,aquintanaa,andrea quintana 🎗,,El Món | La Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR | Política  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …,[],"[{'id': 132587409, 'id_str': '132587409', 'screen_name': 'aquintanaa'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],0,0,0,,[],https://twitter.com/aquintanaa/status/1074275755109085190,,,,,,0,0,,0,0
1074271470291968000,1074271268025843712,1544961252000,2018-12-16,12:54:12,CET,120930117,dake8188,dake #JoSócCDR,,"Y en todas y cada una de las noticias, como no, aparecen las palabras ""CDR's y su entorno"". Es el nuevo ""todo es ETA"". Siguen con el #PlanZen Los GAAR no existen, sólo son los sueños húmedos de nuestro querido estado represor",[],"[{'id': 120930117, 'id_str': '120930117', 'screen_name': 'dake8188'}]",[],[],[],1,0,0,,['#planzen'],https://twitter.com/dake8188/status/1074271470291968000,,,,,,0,0,,1,1
1074271268025843712,1074271268025843712,1544961203000,2018-12-16,12:53:23,CET,120930117,dake8188,dake #JoSócCDR,,"Poned GAAR en el buscador. Sólo en el día de ayer: Telecinco, A3, Cuatro, LaSexta, La Vanguardia, El Periódico, Marhuenda, etc. hablando de los GAAR como el ""ejército independentista"". Ya lo dan por hecho",[],"[{'id': 120930117, 'id_str': '120930117', 'screen_name': 'dake8188'}]",[],[],[],2,0,0,,[],https://twitter.com/dake8188/status/1074271268025843712,,,,,,0,0,,0,0
1074270992489422854,1074270992489422854,1544961138000,2018-12-16,12:52:18,CET,103405165,smujal,Salvador Mujal Valls,,La Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …,[],"[{'id': 103405165, 'id_str': '103405165', 'screen_name': 'smujal'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],0,0,0,,[],https://twitter.com/smujal/status/1074270992489422854,,,,,,0,0,,0,0
1074266517133500417,1074250335915556864,1544960071000,2018-12-16,12:34:31,CET,120930117,dake8188,dake #JoSócCDR,,"INVENT. Y de los malos, los GAAR sólo existen en la imaginación de la GC y los medios XD",[],"[{'id': 120930117, 'id_str': '120930117', 'screen_name': 'dake8188'}, {'id': 841571722444824576, 'id_str': '841571722444824576', 'screen_name': 'e24diari'}]",[],[],[],0,0,0,,[],https://twitter.com/dake8188/status/1074266517133500417,,,,,,0,0,,1,1
1074266462884413440,1074266462884413440,1544960058000,2018-12-16,12:34:18,CET,3130736667,laveudelmut,LA VEU DEL MUT,,"Per poc que ens ho sabem fer, estan a punt de fer el ridícul més gran de l'història!!! Los GAAR, van a utilizar «zulos» para esconder materiales de agitación. Pintura amarilla y «polvos indios», de los que se lanzan en el festival Holi,  https://www.larazon.es/espana/asi-preparan-las-fuerzas-de-seguridad-su-respuesta-a-los-cdr-HP20944571 …",[],"[{'id': 3130736667, 'id_str': '3130736667', 'screen_name': 'LaVeuDelMut'}]",[],['https://www.larazon.es/espana/asi-preparan-las-fuerzas-de-seguridad-su-respuesta-a-los-cdr-HP20944571'],[],0,0,0,,[],https://twitter.com/LaVeuDelMut/status/1074266462884413440,,,,,,0,0,,0,0
1074259582745280512,1074259582745280512,1544958417000,2018-12-16,12:06:57,CET,242907716,amt0571,Artur Mauri,,Ja sabem d'on surten els GAAR. Invent total.  https://twitter.com/MonDiari/status/1074106728126603265 …,[],"[{'id': 242907716, 'id_str': '242907716', 'screen_name': 'Amt0571'}]",[],['https://twitter.com/MonDiari/status/1074106728126603265'],[],0,0,0,,[],https://twitter.com/Amt0571/status/1074259582745280512,,,,,,1,1074106728126603265,https://twitter.com/MonDiari/status/1074106728126603265,0,0
1074259517376991232,1074259517376991232,1544958402000,2018-12-16,12:06:42,CET,918435613698863104,aurigala,Auri,,La Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …,[],"[{'id': 918435613698863104, 'id_str': '918435613698863104', 'screen_name': 'Aurigala'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],0,0,0,,[],https://twitter.com/Aurigala/status/1074259517376991232,,,,,,0,0,,0,0
1074257581563105280,1074257581563105280,1544957940000,2018-12-16,11:59:00,CET,415777616,monmundialcat,Món mundial de CAT,,La Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR  https://buff.ly/2rEmfQf ,[],"[{'id': 415777616, 'id_str': '415777616', 'screen_name': 'MonMundialCat'}]",[],['https://buff.ly/2rEmfQf'],[],0,1,0,,[],https://twitter.com/MonMundialCat/status/1074257581563105280,,,,,,0,0,,0,0
1074257531143421952,1074224307809804288,1544957928000,2018-12-16,11:58:48,CET,985968379810013184,mariasediciosa,MARIA SEDICIOSA ALIAS SEDI,,Els GAAR q jo sapigue no han dit res de violencia,[],"[{'id': 985968379810013184, 'id_str': '985968379810013184', 'screen_name': 'mariasediciosa'}, {'id': 146004695, 'id_str': '146004695', 'screen_name': 'QuicoSalles'}]",[],[],[],0,0,0,,[],https://twitter.com/mariasediciosa/status/1074257531143421952,,,,,,0,0,,1,1
1074255446402367489,1074255446402367489,1544957431000,2018-12-16,11:50:31,CET,26479122,cal_ganxet,Adoctrinant🎗🎗🎗 🎗,,El Món | La Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR | Política  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …,[],"[{'id': 26479122, 'id_str': '26479122', 'screen_name': 'Cal_Ganxet'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],0,0,0,,[],https://twitter.com/Cal_Ganxet/status/1074255446402367489,,,,,,0,0,,0,0
1074247259930484736,1074247259930484736,1544955479000,2018-12-16,11:17:59,CET,13736722,nisso,Narcís Genís,,Dels creadors del GAL ara ens arribaran els GAAR. Cal desemescarar-los  https://twitter.com/quicosalles/status/1074224307809804288 …,[],"[{'id': 13736722, 'id_str': '13736722', 'screen_name': 'Nisso'}]",[],['https://twitter.com/quicosalles/status/1074224307809804288'],[],0,1,0,,[],https://twitter.com/Nisso/status/1074247259930484736,,,,,,1,1074224307809804288,https://twitter.com/QuicoSalles/status/1074224307809804288,0,0
1074244243319853056,1074224307809804288,1544954760000,2018-12-16,11:06:00,CET,827206801,petrof6,Pep Torrents 🚧🎗️🚧⚠️🛑⚠️🛑⚠️🛑⚠️🛑,,"Jo crec que els GAAR ja van fer mota feina el 1Octubre tancant webs, tallant la xarxa Internet i fent moltes altres barbaritats que tots recordem 🤔",[],"[{'id': 827206801, 'id_str': '827206801', 'screen_name': 'petrof6'}, {'id': 146004695, 'id_str': '146004695', 'screen_name': 'QuicoSalles'}]",[],[],[],1,3,7,,[],https://twitter.com/petrof6/status/1074244243319853056,,,,,,0,0,,1,1
1074244095927861248,1074244095927861248,1544954725000,2018-12-16,11:05:25,CET,965157935004442624,lestar_r,R.Lestar,,Son els GAAR la darrera ocurrència dels creadors del GAL? Violència de falsa bandera + instruccions per a que qualsevol sonat (indepe de veritat) sel’s cregui i actui pel seu compte fent de tonto útil. Si funciona il.legalitzacions CDR i llei de partits a qui no els condemni  pic.twitter.com/E18fi4XwyY,[],"[{'id': 965157935004442624, 'id_str': '965157935004442624', 'screen_name': 'lestar_r'}]",[],[],['https://pbs.twimg.com/media/Duh7S6nXQAECpIw.jpg'],0,5,2,,[],https://twitter.com/lestar_r/status/1074244095927861248,,,,,,0,0,,0,0
1074239015321243649,1074239015321243649,1544953514000,2018-12-16,10:45:14,CET,704634582394654720,jm_clavero,Chema Clavero,,"La Guardia Civil especuló hace cinco meses con los GAAR. Si fueron capaces de descubrir Sant Esteve de les Roures, como no van a descubrir los GAAR antes de que se creen.  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …",[],"[{'id': 704634582394654720, 'id_str': '704634582394654720', 'screen_name': 'jm_clavero'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],4,41,54,,[],https://twitter.com/jm_clavero/status/1074239015321243649,,,,,,0,0,,0,0
1074234205662601217,1074230498006839296,1544952367000,2018-12-16,10:26:07,CET,93011301,andymsole,Andreu Martínez,,em quedo amb això : Des dels Mossos apunten que amb els GAAR estan a “l’expectativa”. Porten tres dies recollint informació per acabar de veure quin abast i fins a quin punt no pot ser un “muntatge mediàtic”,[],"[{'id': 93011301, 'id_str': '93011301', 'screen_name': 'AndYMSole'}]",[],[],[],0,0,0,,[],https://twitter.com/AndYMSole/status/1074234205662601217,,,,,,0,0,,1,1
1074232961212522496,1074224307809804288,1544952070000,2018-12-16,10:21:10,CET,93011301,andymsole,Andreu Martínez,,"em quedo amb això : ""Des dels Mossos apunten que amb els GAAR estan a “l’expectativa”. Porten tres dies recollint informació per acabar de veure quin abast i fins a quin punt no pot ser un 'muntatge mediàtic'""",[],"[{'id': 93011301, 'id_str': '93011301', 'screen_name': 'AndYMSole'}, {'id': 146004695, 'id_str': '146004695', 'screen_name': 'QuicoSalles'}, {'id': 14335904, 'id_str': '14335904', 'screen_name': 'AnnaSimo'}]",[],[],[],0,2,0,,[],https://twitter.com/AndYMSole/status/1074232961212522496,,,,,,0,0,,1,1
1074229165824663552,1074229165824663552,1544951166000,2018-12-16,10:06:06,CET,713873514,jordimeca,JORDI MECA FERNANDEZ,,La misma táctica que se ha usado para inventar los relatos de acusación contra los independetistas Se especula con la posibilidad de que pase tal o cual cosa y luego se pone en práctica para justificar la especulación y acusar de delitos que no han sucedido Los GAAR son ellos  https://twitter.com/QuicoSalles/status/1074224307809804288 …,[],"[{'id': 713873514, 'id_str': '713873514', 'screen_name': 'JORDIMECA'}]",[],['https://twitter.com/QuicoSalles/status/1074224307809804288'],[],0,2,0,,[],https://twitter.com/JORDIMECA/status/1074229165824663552,,,,,,1,1074224307809804288,https://twitter.com/QuicoSalles/status/1074224307809804288,0,0
1074226605738872832,1074224307809804288,1544950555000,2018-12-16,09:55:55,CET,3716112567,capgroscat,Alex ®,,"Els GAAR ja van voler actuar l'1 i 3 d'octubre per dinamitar les manifestacions. ""Independentistes"" castellano parlants, amb accent de Madrid i de professió policia nacional, el perfil indepe de tota la vida. #BuscoFoto #21D #Alertaultra",[],"[{'id': 3716112567, 'id_str': '3716112567', 'screen_name': 'capgrosCAT'}, {'id': 146004695, 'id_str': '146004695', 'screen_name': 'QuicoSalles'}]",[],[],[],1,5,8,,"['#buscofoto', '#21d', '#alertaultra']",https://twitter.com/capgrosCAT/status/1074226605738872832,,,,,,0,0,,1,1
1074225381601918976,1074225381601918976,1544950263000,2018-12-16,09:51:03,CET,2896003714,imrateta,DONEC PERFICIAM CIPOLLINA 💜🎗️,,⚠️ ⚠️⚠️ MOLT IMPORTANT!! LLEGIU AQUEST ARTICLE SOBRE ELS GAAR!!  Els GAAR no són independentistes catalans!!  Els GAAR és un invent de les clavegueres espanyoles!  https://twitter.com/QuicoSalles/status/1074224307809804288 …,[],"[{'id': 2896003714, 'id_str': '2896003714', 'screen_name': 'imrateta'}]",[],['https://twitter.com/QuicoSalles/status/1074224307809804288'],[],0,0,0,,[],https://twitter.com/imrateta/status/1074225381601918976,,,,,,1,1074224307809804288,https://twitter.com/QuicoSalles/status/1074224307809804288,0,0
1074224363262672896,1074224363262672896,1544950020000,2018-12-16,09:47:00,CET,198524760,mondiari,El Món,,Un informe d'intel·ligència de la Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …,[],"[{'id': 198524760, 'id_str': '198524760', 'screen_name': 'MonDiari'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],2,15,3,,[],https://twitter.com/MonDiari/status/1074224363262672896,,,,,,0,0,,0,0
1074224307809804288,1074224307809804288,1544950007000,2018-12-16,09:46:47,CET,146004695,quicosalles,Quico Sallés,,Un informe d'intel·ligència de la Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …,[],"[{'id': 146004695, 'id_str': '146004695', 'screen_name': 'QuicoSalles'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],40,380,186,,[],https://twitter.com/QuicoSalles/status/1074224307809804288,,,,,,0,0,,0,0
1074219815378870273,1074076661380014081,1544948936000,2018-12-16,09:28:56,CET,1068838745376505857,aquielboaster,Boaster 💪,,"Els GAAR sona a GAL, i ho ensenyen com una formacio secreta i desconeguda per donar por a la gent i que no es mobilitzi. No existeixen crec jo",[],"[{'id': 1068838745376505857, 'id_str': '1068838745376505857', 'screen_name': 'aquielboaster'}, {'id': 290812583, 'id_str': '290812583', 'screen_name': 'pilarcarracelas'}]",[],[],[],0,0,2,,[],https://twitter.com/aquielboaster/status/1074219815378870273,,,,,,0,0,,1,1
1074210767031992320,1074210767031992320,1544946779000,2018-12-16,08:52:59,CET,214112280,salvadorcot,Salvador Cot,,UNA MICA ESTRANY La Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR:  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …,[],"[{'id': 214112280, 'id_str': '214112280', 'screen_name': 'salvadorcot'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],2,52,26,,[],https://twitter.com/salvadorcot/status/1074210767031992320,,,,,,0,0,,0,0
1074201837128044544,1074201837128044544,1544944650000,2018-12-16,08:17:30,CET,372759264,inosenada,Jaume ||*||,,La Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …,[],"[{'id': 372759264, 'id_str': '372759264', 'screen_name': 'inosenada'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],0,0,0,,[],https://twitter.com/inosenada/status/1074201837128044544,,,,,,0,0,,0,0
1074188915127533568,1074188915127533568,1544941569000,2018-12-16,07:26:09,CET,108864240,pallaresa_tremp,Montse Turuguet Jussa🎗🎗🎗🎗🎗🎗🎗🎗🎗,,La Guàrdia Civil va especular fa cinc mesos amb grups com els GAAR  https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar …,[],"[{'id': 108864240, 'id_str': '108864240', 'screen_name': 'pallaresa_tremp'}]",[],['https://elmon.cat/politica/guardia-civil-especular-cinc-mesos-grups-gaar'],[],0,0,0,,[],https://twitter.com/pallaresa_tremp/status/1074188915127533568,,,,,,0,0,,0,0
